id,observed_on,user_id,latitude,longitude,field:colour,field:head capsule visible
17649274,2018-10-16,1170576,28.019706,-82.38639,Black,
17652958,2018-10-19,1174473,28.0761203766,-82.3759155273,Black,
17661317,2018-10-12,46101,30.5582565468,-97.6134209664,Black,
17661634,2018-10-14,90526,30.2209194444,-97.6553888889,Black,
17664968,2018-08-24,42186,23.299367,-106.441448,Red,
17666780,2018-10-19,416058,29.699805338,-98.6634899255,Red,
17670858,2018-09-09,1176464,28.0765195,-82.3759216667,Black,
17674904,2018-10-19,732235,32.6604486053,-117.0441468805,Black,
17688818,2018-10-20,1197109,30.4343019985,-97.8163495102,Red,
17695011,2018-10-20,1209037,30.4630344822,-97.7997772701,Red,
17703787,2018-06-29,249173,38.9257674087,-77.3415316663,Black,
17707702,2018-10-16,446401,38.7622383333,-78.2798466667,Black,
17709650,2018-10-15,1022003,32.9039783333,-110.5651866667,Red,
17711443,2018-10-21,351348,29.5707213561,-97.9810740084,Red,
17715413,2018-10-21,1260466,32.8398186481,-96.6595773027,Black,
17720409,2018-10-21,312286,30.9979970733,-91.3635185931,Black,
17725560,2018-10-12,46101,30.556777852,-97.6163049126,Black,
17734243,2018-10-19,514090,28.0761303846,-82.3760284406,Black,
17743556,2018-10-21,28364,30.55168,-95.74836,Black,
17746417,2018-10-19,274968,27.183635307,-81.3522116069,,
17751974,2018-10-21,522920,30.2276743405,-97.6568806424,Black,
17753391,2018-10-21,341557,32.6821361111,-80.3472888889,Black,
17759437,2018-10-22,1281136,34.2012946109,-83.8620063396,,
17773852,2018-10-23,1295195,29.5244550426,-82.2978865263,,
17774256,2018-10-23,214397,32.8488324629,-97.4871308171,Black,
17774969,2018-08-15,898421,41.3334579444,-89.1104736111,,
17785867,2018-09-22,169566,38.7164394837,-77.025365755,Black,
17826572,2018-09-18,698848,41.0181798535,-81.5140118343,Black,
17831875,2018-10-25,212047,30.2720190911,-97.7742972505,Black,
17831916,2018-10-25,218201,30.2720383333,-97.7742783333,Black,
17832529,2018-10-25,1209037,30.4629712506,-97.7998175473,Red,
17848563,2018-06-18,249173,35.8117,-78.7139,Black,
17848612,2018-06-21,249173,35.8117,-78.7139,Black,
17848694,2018-06-28,249173,35.8117,-78.7139,Black,
17848710,2018-06-28,249173,35.8117,-78.7139,Black,
17856903,2018-10-03,1120260,39.9162,-74.59777,Black,
17859471,2018-10-26,536964,29.97815,-95.588745,Black,
17859568,2018-10-23,1242340,33.1996063393,-96.7261629976,,
17859661,2018-10-26,1173632,30.2941033333,-97.7277616667,Red,
17860335,2018-10-26,939972,30.0488264878,-97.8555327921,Red,
17862928,2018-09-03,516268,41.8410329939,-72.5610338156,Black,
17862969,2018-10-26,1175853,30.5039366667,-97.7832633333,Black,
17864499,2018-10-26,1170077,29.3683998081,-81.8076870904,Black,
17867267,2018-10-26,85164,32.884545,-97.534155,Black,
17867384,2018-08-15,898421,41.3231201111,-88.9171066111,Black,
17877802,2018-10-26,912851,32.7384948539,-96.6135046054,Black,
17877895,2018-10-27,1302339,30.6462790268,-97.6848447205,Red,
17878318,2018-10-27,244988,30.646275,-97.6848666667,Red,
17878498,2018-10-27,1302275,30.6462716667,-97.6848916667,Red,
17879612,2018-10-27,1035234,31.2993869093,-89.4590459672,Black,
17884208,2018-10-27,25068,30.2830602369,-97.7819769178,Black,
17886724,2018-10-27,1260466,32.8397399001,-96.6595389136,Black,
17887098,2018-09-09,1179384,35.655907,-78.760373,Black,
17904573,2018-10-28,806595,29.90751013,-90.00970626,Black,
17905572,2018-10-28,920250,35.2282598103,-82.6213088819,,
17907040,2018-10-28,602040,29.7775416667,-98.708595,Black,
17907123,2018-10-28,602040,29.7800616667,-98.7095033333,Red,
17907155,2018-10-28,602040,29.7801033333,-98.7095716667,Red,
17910433,2018-09-05,81145,30.6306369641,-81.609872882,Black,
17914160,2018-09-09,524715,45.4290428162,-80.2100524902,Black,
17929056,2018-10-28,281095,33.7420709834,-96.5664976197,Black,
17929060,2018-10-28,281095,33.7428946621,-96.5669536509,Black,
17929066,2018-10-29,281095,33.7428894503,-96.5671815693,Black,
17932925,2018-10-27,25863,30.5063100203,-97.8413783946,Black,
17937846,2018-10-26,1023483,30.2626598484,-89.9032626669,Black,
17940446,2018-10-29,1306092,29.8834742568,-97.9229120126,Red,
17947828,2018-10-28,90526,30.6462444444,-97.6848388889,,
17947926,2018-10-08,93603,32.8537864685,-97.4950942993,Black,
17966024,2018-10-25,127188,31.1161166667,-97.3316233333,Black,
17968538,2018-10-26,424633,30.3519897461,-90.0418167114,Black,
17972118,2018-10-30,1169724,28.0202960826,-82.3869473559,Black,
17986954,2018-07-19,220315,40.4695888889,-78.8230583333,Black,
17988401,2018-09-09,954895,38.0884092806,-84.8280025532,Black,
17993063,2018-09-15,1310046,34.70668,-86.635909,,
17999651,2018-10-31,1152142,30.5620736836,-97.7394801363,Red,
17999747,2018-09-15,17932,39.077615,-76.7720133333,Black,
17999754,2018-09-15,17932,39.077615,-76.7720133333,Black,
17999758,2018-09-15,17932,39.077615,-76.7720133333,Black,
17999761,2018-09-15,17932,39.077615,-76.7720133333,Black,
18001978,2018-09-16,17932,39.12966,-76.7293633333,Black,
18006744,2018-10-31,424633,30.3521289825,-90.0421447754,Black,
18006758,2018-10-31,424633,30.3521289825,-90.0421447754,Black,
18008118,2018-10-27,747194,30.421745,-97.8360883333,Black,
18010135,2018-11-01,32469,30.259645,-97.7409133333,Black,
18015482,2018-11-01,818213,30.1841,-97.7276783333,Black,
18019378,2018-10-29,282285,29.9742666667,-93.0897666667,Black,
18024476,2018-10-27,55281,30.2672466667,-97.76155,Red,
18028792,2018-11-01,424633,30.3519001007,-90.0417785645,Black,
18028803,2018-11-01,424633,30.3522930145,-90.0416870117,Black,
18028805,2018-11-01,424633,30.3520355225,-90.041809082,Black,
18028807,2018-11-01,424633,30.3519706726,-90.0417785645,Black,
18028810,2018-11-01,424633,30.3519763947,-90.0421829224,Black,
18033869,2018-11-02,298092,30.8945633333,-94.1964416667,Black,
18037363,2018-11-02,1304214,31.2065368379,-92.2529197858,Black,
18038531,2018-11-02,424633,30.3521785736,-90.0422210693,Black,
18038552,2018-11-02,424633,30.3520736694,-90.0420532227,Black,
18038556,2018-11-02,424633,30.3520736694,-90.0420532227,Black,
18038560,2018-11-02,424633,30.3520736694,-90.0420532227,Black,
18038566,2018-11-02,424633,30.3521251678,-90.0420455933,Black,
18038576,2018-11-02,424633,30.3520431519,-90.0420074463,Black,
18038611,2018-11-02,424633,30.3520565033,-90.0420303345,Black,
18038627,2018-11-02,424633,30.3520812988,-90.0420608521,Black,
18038640,2018-11-02,424633,30.3523453705,-90.0506357476,Black,
18038651,2018-11-02,424633,30.3520870209,-90.0420837402,Black,
18038655,2018-11-02,424633,30.3521194458,-90.0421447754,Black,
18039041,2018-11-02,1289456,30.32419075,-97.7217118,Black,
18041309,2018-10-31,916833,29.2897854234,-94.8202901577,Black,
18045349,2018-11-02,582416,29.7912916667,-90.1289221667,Black,
18067689,2018-11-03,1189027,29.55397,-97.96997,Red,
18071120,2018-11-03,547596,30.0118622592,-90.0572862629,Black,
18098021,2018-11-04,894947,29.7919416055,-90.1269970649,Black,
18098096,2018-11-04,179022,29.934295,-90.1262278333,Black,
18112010,2018-11-04,527374,31.5919544642,-89.0221553515,Black,
18136646,2018-11-04,451250,30.031475,-95.298295,Black,
18168403,2018-09-15,1168867,41.08751,-81.636387,Black,
18172101,2018-09-01,1269125,41.710347677,-86.1917908906,Black,
18176231,2018-11-06,558458,30.5127633333,-97.686675,Black,
18213235,2018-10-18,478898,29.94835745,-90.09984083,Black,
18220925,2018-11-07,938059,30.1787910562,-97.7302722731,Black,
18235064,2018-09-13,488462,40.8142983333,-82.0280883333,Black,
18261922,2018-08-11,1335415,32.8290519714,-84.8584747314,Red,
18263834,2018-11-08,25863,32.6390189248,-97.1876101671,Black,
18266043,2018-06-18,1340734,32.32688663,-90.1466417313,,
18270527,2018-11-06,912851,32.7030004784,-96.6108585366,Black,
18274274,2018-08-01,482457,45.0392183333,-64.743665,Black,
18294173,2018-11-09,17146,29.3475704193,-98.4660873413,Black,
18295240,2018-10-26,451802,30.5987746892,-94.3954265605,Black,
18305241,2018-10-29,912851,32.8489083333,-96.7166861111,Red,
18305332,2018-11-10,858941,30.2849902539,-97.6737385523,Black,
18308393,2018-11-10,1014860,29.4639374,-98.4708787,Black,
18310844,2018-11-10,1344356,29.4640166667,-98.4706333333,Black,
18311164,2018-11-10,508921,29.45886642,-98.47348806,Black,
18311169,2018-11-10,1036750,29.4641347071,-98.4739105279,Black,
18311172,2018-11-10,395159,29.4588080189,-98.4735789803,Black,
18311416,2018-11-10,1344356,29.4584333333,-98.47393,Black,
18311425,2018-11-10,395159,29.4582244708,-98.4741042742,Black,
18311507,2018-11-10,1344356,29.4581526798,-98.4743121454,Black,
18312754,2018-11-10,384920,29.4585291948,-98.4739640449,Black,
18312768,2018-11-10,384920,29.4584972179,-98.4739027732,Black,
18317048,2018-11-10,405759,30.2541883333,-97.73912,Black,
18330889,2018-11-11,1257906,30.1212509684,-97.7380627603,Black,
18339742,2018-11-03,912851,32.7047662895,-96.6155616222,Black,
18341174,2018-11-11,314194,30.23977,-97.70008,Black,
18345267,2018-11-11,1210370,36.0652389526,-94.139503479,Black,
18359567,2018-11-02,21217,30.02386,-99.1308783333,Red,
18371661,2018-11-10,252354,29.7837887,-90.1154443,Black,
18381836,2018-11-10,1349697,33.8276972222,-80.8220527778,Black,
18392851,2018-11-10,395776,31.0616445,-94.27672,Black,
18398903,2018-11-03,1187769,29.3311472222,-98.4565055556,Black,
18399378,2018-07-13,75305,48.628154193,-68.1407448649,,
18413314,2018-11-15,1187796,30.2383842694,-97.7045706938,,
18418416,2018-08-29,898421,41.3760299444,-88.1209793056,Black,
18421209,2018-11-15,1170838,30.2381533333,-97.7042083333,Black,
18422589,2018-11-15,25863,32.797312761,-97.1552287245,Black,
18422722,2018-11-15,1189042,30.2380561829,-97.7041702271,Black,
18428585,2018-11-16,1187758,30.2698017596,-97.7590536722,Black,
18428649,2018-11-08,943866,29.9874344281,-90.0963817809,Black,
18430803,2018-11-16,787290,33.1585426331,-96.6125183105,Black,
18434227,2018-11-16,783913,33.1582479459,-96.6123052967,Red,
18435962,2018-11-16,1187487,30.18358336,-97.80374315,Black,
18438816,2018-11-16,131068,30.5257995629,-97.7241431392,Red,
18439863,2018-11-02,1346286,29.6764681372,-95.9851892646,Black,
18439924,2018-08-29,898421,41.3768539167,-88.1215743889,Black,
18461223,2018-11-17,34728,32.6930429321,-93.9053695835,,
18465921,2018-11-17,964743,29.8804222222,-97.9342638889,Black,
18474822,2018-11-18,587002,29.950211132,-90.1229252201,Black,
18490661,2018-09-01,898421,41.367218,-88.7965393056,Black,
18491983,2018-11-17,34687,33.7819444444,-118.2897222222,Black,
18510449,2018-11-15,1187618,30.2405555556,-97.6976861111,Black,
18521395,2018-11-20,84426,30.2734255744,-97.7698425204,Black,
18528817,2018-07-05,588853,41.9544814817,-74.1446460898,Black,
18537975,2018-11-20,1171758,30.2670833333,-97.7622216667,Black,
18538049,2018-11-20,1171758,30.2669716667,-97.7621383333,Black,
18538097,2018-11-20,1171758,30.2667166667,-97.7625416667,Black,
18538121,2018-11-20,1171758,30.2655083333,-97.7638333333,Black,
18540148,2018-11-21,1280935,32.64015737,-97.17622241,,
18604730,2018-11-24,818213,30.1888083333,-97.719575,Black,
18607536,2018-11-24,1187040,32.8452396859,-97.2570764088,Black,
18633892,2018-10-11,825429,29.7797846698,-98.7090360885,Black,
18634302,2018-11-25,1247356,29.3859938438,-98.4253150807,Black,
18659151,2018-09-05,898421,41.3595428333,-88.2143096667,Black,
18696245,2018-09-19,64286,33.9340828056,-83.3386600278,Black,
18713965,2018-09-13,1188572,41.581345,-83.59507,Black,
18725449,2018-11-29,424633,30.3521060944,-90.0419235229,Black,
18747329,2018-10-08,996763,30.2837193855,-97.777557547,Red,
18763406,2018-07-01,1169698,39.0330362795,-76.9505971031,Black,
18766486,2018-11-28,783913,33.1580416667,-96.6117383333,Black,
18786972,2018-12-02,1205654,29.45725635,-98.47446546,Black,
18806774,2018-07-20,1102889,48.3792884449,-64.596851944,,
18807042,2018-12-03,1184275,31.6246384057,-94.6434259974,Black,
18816580,2018-02-28,1378274,30.0801731161,-95.4019045947,,
18817533,2018-10-21,1167004,30.2572716772,-98.8660363157,Red,
18895638,2018-06-22,687175,43.689461,-79.769351,,
18929334,2018-08-17,1050569,44.6739923208,-81.2569759414,Black,
18951578,2018-09-05,112362,43.2499665933,-81.8355945933,Black,
18966322,2018-06-17,934764,39.1128904,-75.7457651,Black,
18985438,2018-09-12,1238709,40.38438,-82.41352,Black,
19014475,2018-08-12,1389982,39.2922883333,-76.5847383333,Black,
19058814,2018-12-16,1048786,32.7571416667,-97.0709221667,Black,
19059565,2018-08-08,1360876,46.8851749329,-60.5056140859,Black,
19069350,2018-09-23,114138,46.2042797745,-61.3739609837,Black,
19075375,2018-12-16,1364203,32.8283685842,-97.4613946986,Black,
19100928,2018-08-28,1206924,40.0699804,-82.9662859,Black,
19103158,2018-12-09,636676,30.228055,-97.6589133333,Black,
19111550,2018-08-14,1206924,39.9362001,-82.8099763,Black,
19112780,2018-11-09,43591,29.4607616667,-98.4737116667,Black,
19112781,2018-11-09,43591,29.46093,-98.4739166667,Red,
19112782,2018-11-09,43591,29.4609433333,-98.4739133333,Black,
19112803,2018-11-09,43591,29.54931,-98.36211,Black,
19126393,2018-08-21,850887,40.0194152793,-83.0192976237,Black,
19151795,2018-08-07,1515879,34.839514,-85.4839605,Black,
19202363,2018-08-22,1401034,40.0507185037,-75.1680064201,Black,
19215334,2018-11-24,90526,29.8542690539,-97.7000870873,Black,
19221383,2018-11-10,43591,30.249035,-97.7297666667,Black,
19221389,2018-11-10,43591,30.247795,-97.72678,Red,
19223672,2018-10-12,90526,30.1845861111,-97.7270083333,Black,
19228287,2018-05-14,43591,32.7368033333,-97.3663583333,Black,
19254547,2018-12-27,18701,39.4172134399,-77.2061309814,,
19255221,2018-09-14,1063583,41.9044151306,-73.9807052612,Black,
19332783,2018-10-10,1407832,33.4413374635,-84.2272029073,Black,
19403405,2018-09-09,769277,41.2870638889,-72.5620944444,Black,
19730911,2018-08-10,449354,43.7476144124,-79.8078127832,Red,
19760555,2018-08-04,574531,42.3914783333,-76.3736366667,Black,
19889494,2018-09-23,375183,35.2373845657,-97.4249898441,Black,
19891099,2018-10-06,375183,35.2473835719,-97.5563229002,Black,
19946801,2018-06-24,1386139,41.2206093185,-79.3913206169,Black,
19946919,2018-07-05,1386139,40.1973635735,-75.7937279463,Black,
19946921,2018-07-09,1386139,41.4272399312,-79.7036162537,Black,
19946924,2018-07-20,1386139,41.4239971125,-79.7005942112,Black,
19946959,2018-07-29,1386139,41.3259541998,-79.8438147088,Black,
19947073,2018-07-29,1386139,41.3306813892,-79.8318540762,Black,
19950252,2018-08-04,1386139,41.2208595416,-79.3911876016,Black,
19950253,2018-08-04,1386139,41.2208882263,-79.391171674,Black,
19950254,2018-08-04,1386139,41.2208244894,-79.3912019265,Black,
20018937,2018-09-27,375183,35.1854555556,-97.4027111111,Black,
20188154,2018-08-16,1464192,40.8619910566,-88.6393913356,Red,
20195481,2019-02-07,1452409,30.3804997025,-97.7179047812,,
20243844,2019-02-02,435598,30.3500909588,-97.384397985,,
20302966,2018-09-02,1466298,38.7069083333,-76.5409166667,Black,
20354879,2018-09-13,430860,41.3668853352,-73.9690895088,Black,
20373350,2019-02-12,18552,30.3867862,-97.7042711,,
20378892,2019-02-15,857096,32.1747673243,-94.6870194548,,
20422765,2018-06-23,1209995,38.8532916667,-77.1914583333,Black,
20451440,2018-06-13,1142264,30.1646055921,-97.4462209215,,
20503433,2018-07-28,999680,41.7473008799,-82.6267887814,Black,
20503440,2018-07-28,999680,41.7492562947,-82.6235124827,Black,
20545471,2019-02-21,301293,32.6650892,-97.1727262,,
20585579,2019-02-22,424633,30.3522949219,-90.0421600342,,
20716144,2019-02-23,12049,29.6684972222,-82.2386388889,,
20764175,2019-02-25,18812,27.6692337368,-97.3291681857,,
20771396,2018-09-03,1494434,39.432800293,-84.7399368286,Black,
20784591,2018-09-16,279977,40.6046833333,-73.9296583333,Black,
20819839,2019-02-25,22589,27.6692321675,-97.3291610497,,
20822204,2019-02-15,435598,30.3073403706,-97.2684246443,,
20826796,2019-02-27,424633,30.3812656403,-90.1030502319,,
20862056,2019-03-01,207263,32.0323927113,-85.4558977021,,
20871935,2019-02-15,435598,30.3503939057,-97.5472518268,,
20884052,2018-07-07,35078,41.1898278911,-74.4305324526,,
20919239,2018-07-20,1469313,39.8901090644,-76.5935785491,Black,
20933259,2019-03-02,688071,30.19718819,-97.82894355,,
20963546,2019-03-05,632961,40.8589821193,-73.1983145276,,
20968286,2018-07-12,35078,40.727157117,-74.0927352472,Black,
20972417,2018-11-10,395776,31.0616445,-94.27672,Black,
21001315,2019-02-25,1512829,30.1593583333,-96.4060666667,,
21044646,2019-03-06,1454312,28.0708363486,-82.3726289212,Black,
21083929,2019-03-09,451214,30.070332,-97.2930521693,,
21101958,2019-03-09,825926,41.3548715389,-72.7460283814,,
21132013,2019-03-10,438488,32.9068031311,-97.1136169434,,
21143958,2019-03-11,131068,30.6421934772,-97.608003256,,
21155459,2019-03-11,424633,30.3820571899,-90.1027908325,,
21157707,2019-02-23,380122,30.6375828498,-95.7282491036,,
21159439,2019-02-23,380122,30.6375666953,-95.7282651969,,
21162563,2019-03-09,18812,30.0482929243,-97.1596216059,,
21163793,2019-03-09,18812,30.0556301353,-97.1771887548,,
21163794,2019-03-09,18812,30.0556210214,-97.1772088609,,
21164983,2019-03-09,18812,30.2947548714,-97.2579552841,,
21166940,2019-03-10,18812,30.1809668338,-97.7299253395,,
21194307,2019-02-20,435598,30.3475500893,-97.5326164987,,
21240046,2019-03-10,18780,32.9059313067,-97.1149185537,,
21243939,2019-03-14,1452409,30.2788955016,-97.6516641102,,
21250989,2018-06-23,1052928,36.1709195556,-86.6392611667,,
21275980,2019-02-23,435598,30.3409877,-97.3757388,,
21290505,2019-03-09,68260,30.2338277778,-97.6477305556,,
21302729,2019-03-14,439033,30.2051715851,-97.731552124,,
21313534,2019-03-12,90526,30.3355915256,-97.4951854407,,
21358088,2019-03-18,1474818,32.6968585756,-97.0904698697,,
21378582,2019-03-18,1474818,32.6971091878,-97.09046918,,
21385527,2019-03-18,640701,30.6859845278,-88.0606827512,,
21400655,2018-10-01,999680,42.6934196611,-80.3455034971,Red,
21418031,2019-03-20,400005,41.3004500541,-73.6692187195,,
21433981,2019-03-20,59878,29.9573883333,-90.1101528333,,
21463156,2019-03-09,380122,30.6374972306,-95.7282671239,,
21463160,2019-03-09,380122,30.6374972306,-95.7282671239,,
21464488,2019-03-09,380122,30.637479773,-95.7282647016,,
21466017,2019-03-19,422627,31.6116191944,-97.1239921944,,
21471268,2019-02-23,435598,30.2469793967,-97.582142481,,
21480191,2019-03-22,1492215,32.1889033333,-81.5093916667,,
21555758,2019-03-24,516297,40.3290956891,-75.30713879,,
21577326,2019-03-23,251131,32.8491628188,-83.888605754,,
21578286,2018-08-30,1551349,41.7803916667,-88.1526111111,Black,
21584047,2019-03-24,929743,33.4434448,-85.5799563,,
21588498,2019-03-17,24973,32.8009488322,-96.7208562242,,
21603691,2019-03-18,24973,32.8417077315,-96.7194044202,,
21619229,2019-03-02,435598,30.0391001708,-97.1583515703,,
21622024,2019-03-25,111241,32.5873833333,-97.238355,,
21627919,2019-03-25,79395,39.4654669706,-74.4520663284,,
21655681,2019-03-08,435598,30.1512634293,-97.1089762125,,
21689676,2019-03-22,112578,31.7916842778,-97.5855048056,,
21698198,2019-03-14,812833,29.9518120472,-96.9949393511,,
21725836,2019-03-08,435598,30.1504780676,-97.1095612607,,
21739191,2019-03-29,22589,32.735595,-97.1000528333,,
21788411,2019-03-27,24973,32.8415028042,-96.6550176255,,
21814565,2019-03-14,380122,30.8087221015,-95.4452396409,,
21851357,2018-08-28,532330,39.7048822,-83.9962491,,
21853376,2019-03-09,435598,30.0440630838,-97.1619129955,,
21882915,2019-04-01,1293513,29.1126632877,-95.6127732341,Black,
21898448,2019-03-09,435598,30.0555773802,-97.1772196794,,
21898452,2019-03-09,435598,30.0555750587,-97.1772176677,,
21925817,2019-04-02,1568623,35.4567109107,-97.2541234642,,
21933036,2019-04-02,461665,35.2503503973,-97.4384398218,,
21933808,2019-04-02,288963,35.2168116667,-97.466575,,
21934391,2019-04-02,822572,35.42255003,-97.44404925,,
21943619,2019-04-03,208359,35.5183092815,-97.4734866808,,
21970087,2019-03-09,435598,30.0390992124,-97.1583569838,,
21981531,2019-04-04,258687,33.0634653528,-97.5944448262,,
22009953,2019-03-09,435598,30.2947566591,-97.2579611738,,
22011033,2019-04-04,1018190,35.4272826249,-97.1570844721,,
22011035,2019-04-04,1018190,35.491906595,-97.0486060499,,
22040823,2019-04-05,461665,35.228789256,-97.4509953315,,
22043409,2019-04-05,1582029,28.0944608272,-82.4390554544,,
22074073,2019-04-04,1281140,31.8639945,-81.9267701,,
22077071,2019-04-06,85164,33.0822861667,-97.5633616667,,
22097643,2019-04-05,822572,35.42248395,-97.44403901,,
22122561,2019-04-05,181537,36.223533,-95.902882,,
22176334,2019-04-07,12377,35.1254062336,-97.3798025787,,
22179644,2019-04-07,822572,35.42261418,-97.44402001,,
22179682,2019-04-07,822572,35.42267,-97.444089,,
22181791,2019-04-07,276151,32.6700057983,-96.9122924805,,
22235891,2019-04-09,85164,33.1858144637,-97.6649878217,,
22266458,2018-07-29,451865,38.7213063083,-77.4232982777,,
22266736,2019-03-09,435598,30.350060612,-97.5471508153,,
22293010,2019-04-07,923823,35.8611416667,-95.2212666667,,
22311922,2019-03-10,435598,30.1812403034,-97.729711076,,
22341823,2019-04-11,238790,36.1723716667,-96.1015861667,,
22342840,2019-04-08,302586,29.6683456229,-95.0757942488,Black,
22364621,2019-04-10,822572,35.4224939751,-97.4440114573,,
22377649,2019-04-12,12377,35.22792,-97.4456416667,,
22377685,2019-04-12,370785,30.1882552968,-97.7183125913,Black,
22415714,2019-04-13,742003,30.0293508405,-89.961528238,Black,
22417100,2019-04-13,1590065,30.6527938843,-83.2340087891,Black,
22417853,2019-04-13,1605680,30.65439936,-83.23418265,,
22558975,2019-04-16,1444184,30.2387967054,-97.7170053498,Black,
22642935,2019-04-03,1063251,35.2079183349,-97.0758163795,,
22664476,2019-04-18,1629672,30.0534350239,-95.3838895262,Black,
22676393,2019-04-18,1029399,30.2641416667,-97.684945,Black,
22685598,2019-04-17,24973,32.8452175377,-96.7877516992,,
22687153,2019-04-18,1453835,30.2380083333,-97.7040033333,Black,
22736370,2019-04-19,751009,40.8656188542,-73.0673063546,,
22754116,2018-09-03,1079820,39.3288,-76.6308111111,Black,
22755705,2019-04-20,730264,30.21317498,-97.64893118,Black,
22798861,2019-04-20,288963,35.2168683,-97.4665988,,
22843855,2019-04-21,1443117,29.560054553,-97.1512512596,Black,
22846226,2019-04-20,772956,29.5872925121,-97.5827110916,Black,
22861130,2019-04-21,1447680,29.7104320526,-98.1362915039,Black,
22869479,2019-04-11,24768,30.1875499407,-97.7218492592,,
22915413,2019-04-22,958265,29.6140398779,-98.4571800381,Black,
22918031,2019-04-22,1649528,29.6324836054,-95.6569484507,Black,
22940937,2019-04-22,1459621,30.4121005874,-84.1388801113,Black,
22953947,2019-04-23,1251285,30.1846948732,-97.7249812336,Black,
22963391,2019-04-23,770870,31.6420158092,-94.7029452212,Black,
22965770,2019-04-23,550791,30.2653966667,-97.762305,Black,
23022503,2019-04-24,1635828,35.936614619,-95.6317043824,,
23078453,2019-04-25,439033,30.3707504272,-97.7110748291,Black,
23078972,2019-04-25,536964,29.9797583333,-95.5874866667,Black,
23085784,2019-04-25,1541304,32.794075,-97.1163471667,Black,
23087461,2019-04-21,593075,35.955647616,-96.8550004133,,
23131215,2019-04-25,1544409,41.4991333333,-73.5299,,
23148220,2019-04-26,1666554,30.2356503066,-95.4827039503,Black,
23150341,2019-04-26,121635,39.4176808605,-76.7310419307,,
23162961,2019-04-26,634618,29.572177534,-98.2795402688,Black,
23173313,2019-04-26,793749,32.6947633333,-95.5692966667,Black,
23179108,2019-04-26,394806,30.25335,-97.7385633333,Black,
23184416,2019-04-26,1529782,30.5161765775,-84.2874796287,Black,
23186910,2019-04-26,32469,30.2607416667,-97.74012,Black,
23207146,2019-04-26,306974,29.7611656189,-95.3721847534,Black,
23209018,2019-04-26,1611777,30.3806407191,-97.6989262552,Black,
23213614,2019-04-26,1452788,30.2383124697,-97.653867372,Black,
23235050,2019-04-26,27047,30.4179722222,-97.7585361111,,
23249873,2019-04-26,907409,30.4356222222,-84.1487194444,Black,
23286172,2019-04-26,56498,29.923745,-95.226,,
23292346,2019-04-26,822572,35.42257073,-97.44404743,,
23306136,2019-04-26,850473,29.7621318333,-95.4505290556,Black,
23328681,2019-04-26,56498,30.0295533333,-95.27548,,
23344634,2019-04-26,111285,29.363291026,-98.4791293471,Black,
23370462,2019-04-27,32469,30.260633491,-97.7412488312,Black,
23372346,2019-04-26,593075,35.9357618693,-96.8941614266,,
23386720,2019-04-27,1599138,30.2597061172,-97.7411724721,Black,
23386981,2019-04-27,916429,30.2598259394,-97.7413699339,Black,
23388047,2019-04-27,63375,30.2597653773,-97.7412760724,Black,
23389340,2019-04-27,1683451,30.2658615112,-97.7520217896,Black,
23392067,2019-04-27,1387621,30.2590956632,-97.7413266991,Black,
23404923,2019-04-27,1106605,29.4594203169,-98.4734182992,Black,
23419774,2019-04-27,1681933,30.45968257,-84.32226571,Black,
23425955,2019-04-27,497469,30.4699511547,-84.2486508564,Black,
23442065,2019-04-26,1464123,30.2703439739,-97.8286073106,Black,
23455116,2019-04-27,1087419,29.6465866667,-95.1681583333,Black,
23468489,2019-04-27,1344425,29.4624580862,-98.4713970033,Black,
23472825,2019-04-27,1569395,30.0387361667,-95.38012,Black,
23479636,2019-04-27,1589690,30.0103974715,-97.2481749115,Black,
23486791,2019-04-27,1661079,30.3810005188,-97.7068557739,Black,
23487976,2019-04-27,652165,30.5368755468,-97.6814747123,Black,
23491187,2019-04-27,939972,30.2407866667,-97.6977783333,Black,
23492010,2019-04-27,1136587,30.4909290532,-90.1894841632,Black,
23498098,2019-04-27,289602,30.3568283333,-91.0953221667,Black,
23503986,2019-04-26,318400,29.1104636667,-95.6146763394,,
23506595,2019-04-27,792146,29.3744549096,-94.9873206786,Black,
23533802,2019-04-27,22417,29.0427158333,-95.4195108333,,
23536665,2019-04-27,1539658,29.785345,-95.3665166667,Black,
23624521,2019-04-28,1462404,29.60515,-95.2178116667,Black,
23635836,2019-04-27,56346,29.2624842475,-98.5784680731,Black,
23647143,2019-04-27,1452409,30.319736179,-97.7153321843,,
23651631,2019-04-28,740909,30.6825723779,-97.6434419119,Black,
23672376,2019-04-27,1685285,29.6894599442,-95.2702501281,Black,
23674892,2019-04-26,26610,29.5717583333,-94.386545,Black,
23676195,2019-04-28,1691555,30.1316796238,-97.8257939667,Black,
23699116,2018-09-03,1655214,41.7712629196,-86.4387512952,Black,
23705733,2019-04-27,256619,30.2505555556,-97.6913888889,Black,
23716980,2019-04-28,1212075,29.3471716667,-98.4673616667,Black,
23719649,2019-04-28,1060248,29.4716773415,-97.4896237628,Black,
23737472,2019-04-28,1556004,30.50079038,-84.29299353,Black,
23738822,2019-04-27,313643,30.1360083333,-95.1699916667,Black,
23782774,2019-04-28,1442883,30.2666200558,-97.7606688627,Black,
23794934,2019-04-28,211252,30.143472956,-95.7113164079,Black,
23808062,2019-04-28,1691814,29.8613633333,-95.3751133333,Black,
23813327,2019-04-27,749118,32.712875,-97.17312,Black,
